geneIndex	Geneid	seqnames	H	P	P_H_ratio	fishers_exact_p	H_sign	P_sign	sig_trans	baseMean_mp	LFC_mp	padj_mp	baseMean_mph	LFC_mph	padj_mph	baseMean_mh	LFC_mh	padj_mh	baseMean_ph	LFC_ph	padj_ph	pASE_CWE2	pASE_CWE3	pASE_CWE4	pASE_OZE2	pASE_OZE4	pASE_OZE5	ase_in_all_hyb	ase_in_crp_hyb	ase_in_osp_hyb	ase_in_any_hyb
ABCA12;HiC_scaffold_52	ABCA12	HiC_scaffold_52	1.71844660194175	1.17042861835686	0.681096879608795	0.0207491158079945	positive	positive	yes	455.22954643781	-0.0143873355482477	0.97530764875509	437.066348167665	0.0356732200625817	0.95436586739623	473.969315691207	0.049372570677564	0.964792601546557	388.914979165412	0.0274204124354701	0.966971121172322	0.00817	0	0.03309	0	0.03343	0	yes	yes	yes	yes
Abca2;HiC_scaffold_38	Abca2	HiC_scaffold_38	1.45833333333333	1.22988652038505	0.843350756835464	0.818307351866891	positive	positive	no	161.632570796474	-0.0605899590635437	0.903356141345396	148.554921553592	0.309314311896836	0.443524809070214	157.592739167778	0.347815760322004	0.546144372375908	128.015569904066	0.27981694391219	0.512611477697868	NA	NA	NA	0.47508	0.01549	0.00506	no	NA	no	yes
Abca3;HiC_scaffold_27	Abca3	HiC_scaffold_27	1.10344827586207	0.823840402292112	0.746605364577227	0.468065779811456	positive	negative	no	58.4241510514966	-0.646692312000959	0.00293676871467096	56.2723210525038	0.0216003211366727	NA	69.6016690604451	0.339361578891931	0.56719181785161	44.0930240346888	-0.310047522066608	0.442546143041355	NA	NA	NA	0.20379	0.57239	0.60673	no	NA	no	yes
Abcc3;HiC_scaffold_8	Abcc3	HiC_scaffold_8	1.07017543859649	0.871471181422693	0.814325530181861	0.622734727587771	positive	negative	no	364.020853330363	-0.293692030443991	0.0157549311789988	337.558395423539	0.251604347281313	0.278406963412267	380.376755781698	0.411663153160079	0.282309149650112	278.01226134095	0.110424209605802	0.695766573346429	0.00048	0	0.49956	0.88567	0.01134	0.09365	no	no	no	yes
ABCC4;HiC_scaffold_56	ABCC4	HiC_scaffold_56	0.981481481481481	0.726264901137643	0.739968012479863	0.0290342301838122	negative	negative	yes	297.1094871208	-0.697778401137011	7.8934338198613e-05	311.055404156991	-0.416355027328937	0.381386076995421	404.087574409596	-0.0660190063403476	0.957639495038874	254.731612506685	-0.771216669542531	0.0752523849531621	0.00054	0	0.00512	0.42513	0.00014	0.00046	no	yes	no	yes
ABCC5;HiC_scaffold_44	ABCC5	HiC_scaffold_44	0.724137931034483	0.80612882518547	1.11322552049422	0.855252562686376	negative	negative	no	134.880172730351	-0.492317525591953	0.0192345798654106	136.207014207473	-0.242253044576448	0.639430463188198	167.74118669724	0.0159512540354166	0.990663228869426	113.507975263075	-0.485222167488994	0.352772958215048	NA	NA	NA	0.93454	0.90503	0.00075	no	NA	no	yes
Abcd4;HiC_scaffold_7	Abcd4	HiC_scaffold_7	0.446540880503145	0.508945368779163	1.1397508962801	0.757051061105114	negative	negative	no	58.146897631296	-0.729401910563904	0.000164940985901871	60.6694651740045	-0.385124942701796	NA	79.3699336018779	-0.027764399908206	0.965464395011814	49.0825536077987	-0.765779391987105	0.00110903957721144	0.0734	0.15791	0.53148	0.00062	0.00231	0.00199	no	no	yes	yes
ABCF1;HiC_scaffold_37	ABCF1	HiC_scaffold_37	0.821705426356589	0.721868094414708	0.878499850749974	0.637713113123754	negative	negative	no	685.057238909372	-0.406274671565356	0.0157549311789988	681.245007557504	-0.158925255416636	0.575887371101793	819.046995973027	0.0577074916303453	0.918547217328477	572.149963110134	-0.35723803067573	0.0894154271054116	0.46416	0	0	1	0.13544	0.44766	no	no	no	yes
Abcf3;HiC_scaffold_21	Abcf3	HiC_scaffold_21	2.14393939393939	1.09124172962705	0.508989075303076	0.000807943019863038	positive	positive	yes	265.144841998211	-0.080099798710396	0.732736972791693	287.312174913088	-0.571792732357103	0.0210246085658979	340.45892435503	-0.521822671998887	0.221938220201708	267.91258919825	-0.610892852116245	0.036578966800954	0.09043	0	0.27947	0	0	0	no	no	yes	yes
ABCG2;HiC_scaffold_41	ABCG2	HiC_scaffold_41	0.716417910447761	0.998895271928543	1.39429131706692	0.473162691618302	negative	negative	no	109.340668728939	-0.729366670753842	0.0234827340996677	121.038811713222	-0.660195888394138	0.161034358751117	161.654105104528	-0.301469329078835	0.76118637100419	102.096682111524	-1.03556014220171	0.00367064116597774	0.00099	0.02283	0.00205	0.23327	0	0.32233	no	yes	no	yes
ABHD12;HiC_scaffold_43	ABHD12	HiC_scaffold_43	0.91970802919708	1.56536217766323	1.70202078047509	0.13068172767428	negative	positive	no	35.6135034453915	0.138770496236053	0.733515491651235	36.4242551317946	-0.302870587215634	NA	39.8123147072533	-0.383797724612884	0.714183787481878	34.4610202963834	-0.239477044609061	0.674033684926207	NA	NA	NA	0.95859	0.58058	0.87563	no	NA	no	yes
abhd13;HiC_scaffold_52	abhd13	HiC_scaffold_52	0.657142857142857	1.00299137834251	1.52629122791252	0.463442542087935	negative	positive	no	46.9031758056708	0.0829763021934673	0.718348713459158	48.4757335953687	-0.344663529241123	NA	54.2344713328967	-0.384158890239231	0.360554171145249	45.4210222137366	-0.311587349459164	0.260361862381511	NA	NA	NA	0.19341	0.7299	0.21901	no	NA	no	yes
abhd2a;HiC_scaffold_5	abhd2a	HiC_scaffold_5	0.802325581395349	0.803582425812909	1.00156650173783	1	negative	negative	no	658.323671823195	-0.26973689870763	0.0941410273717382	589.516187555281	0.496829121567901	0.131989377491048	645.30690422267	0.645025237540052	0.289645497684124	477.218023246255	0.369715883885478	0.355405488468863	0.85365	0.20262	0.00507	0.00014	0.49498	0.00393	no	no	no	yes
ABHD3;HiC_scaffold_7	ABHD3	HiC_scaffold_7	1.35087719298246	0.997454109126518	0.738375119743007	0.411881698184077	positive	negative	no	113.770646452503	-0.117044652358134	0.56232904197331	106.878137121676	0.177531005191463	0.535095641722216	116.769777233384	0.244067909736454	0.648087449226565	92.1002558814112	0.118302125703631	0.739474729125393	NA	NA	NA	0.44793	0.66218	0.14802	no	NA	no	yes
Abi1;HiC_scaffold_8	Abi1	HiC_scaffold_8	0.690082644628099	0.953239811311181	1.38134152297788	0.102275513895643	negative	negative	no	271.760746724528	0.00656630482957986	0.978580701659088	250.527144863568	0.290141649095716	0.201166080471587	262.645854002207	0.293933480865217	0.467190752098577	218.953565653961	0.290555263816764	0.311833712167462	0	0	3e-05	2e-05	0	0	yes	yes	yes	yes
Acaa1b;HiC_scaffold_1	Acaa1b	HiC_scaffold_1	0.764434180138568	0.852681671116641	1.11544158185349	0.633470982193817	negative	negative	no	119.678393860551	-0.219525736567607	0.553961040695266	115.661805497013	-0.000128290639268671	0.999897642029042	131.507846166539	0.122807795586467	0.84871010998483	99.3248153241017	-0.105161083662241	0.845947604000706	0.79038	1	0.58351	3e-05	0	8e-04	no	no	yes	yes
ACACB;HiC_scaffold_33	ACACB	HiC_scaffold_33	2.25	0.914961185569258	0.406649415808559	0.0116772705024947	positive	negative	yes	194.135122091158	-0.274764811407901	0.132247174616385	193.266392934197	-0.167692145742311	0.604726722690125	226.453370357072	-0.0183663401817758	0.983055813987427	166.783891987183	-0.298824152042272	0.370769956043483	1	0.06501	0.25151	0.00014	0.00375	0.00071	no	no	yes	yes
ACAD11;HiC_scaffold_11	ACAD11	HiC_scaffold_11	1.18518518518519	1.242520551322	1.04837671517794	1	positive	positive	no	122.138815756457	0.230192275066794	0.132828026384546	116.493574043668	0.0741638153286224	0.826358986163146	118.904402319148	-0.0510078149362246	0.9425271550487	108.257684310262	0.17245049956237	0.618247692157039	0.72686	0.09219	1	1	0.5027	0.82317	no	no	no	yes
ACADSB;HiC_scaffold_8	ACADSB	HiC_scaffold_8	0.948717948717949	0.899552059696593	0.948176495355868	0.885125960887891	negative	negative	no	385.017593173141	-0.280200162029299	0.0423692466192275	376.373656442338	-0.0670817961321424	0.835876038605108	436.875527070705	0.08756856832803	0.893226152105848	320.893802130662	-0.202066843618904	0.482446900989011	0.38958	1	0.6072	0.40248	0.62753	1	no	no	no	yes
ACAP2;HiC_scaffold_21	ACAP2	HiC_scaffold_21	1.04950495049505	1.0180467341867	0.970025661819402	1	positive	positive	no	344.748354611218	0.0659624688905329	0.571676165823097	327.470406400385	0.0998124783782122	0.413570523610312	346.178328964288	0.0703470942173073	0.805927594941165	294.317556355687	0.128646226475071	0.267756585934356	0.00065	0.00345	0.05594	0.94842	0.00214	6e-05	no	no	no	yes
acat1;HiC_scaffold_14	acat1	HiC_scaffold_14	0.900505902192243	1.26844994579778	1.40859703718743	1.85130057389909e-05	negative	positive	yes	752.846538923433	0.148162463767706	0.339598128227827	732.027172432902	-0.03910127471296	0.881154025750339	771.974940635073	-0.117541520862823	0.797608751374545	676.477820319723	0.0233345295195908	0.932280684032901	0.39781	0.34625	0.0793	0.24254	0.65726	0.03995	no	no	no	yes
ACAT2;HiC_scaffold_7	ACAT2	HiC_scaffold_7	0.82089552238806	1.31134542873855	1.59745715864514	0.0549035276536777	negative	positive	no	87.5512618706677	0.10289303819465	0.741377537663336	94.0509362286124	-0.53002748745549	0.128920789718304	107.213592283968	-0.585270297063553	0.390478101988402	90.0616718623169	-0.486195951646974	0.190412477243467	0.90362	0.66086	0.04908	0.17359	0.69311	0.59552	no	no	no	yes
Acbd3;HiC_scaffold_7	Acbd3	HiC_scaffold_7	0.905511811023622	0.97715143156495	1.07911505920651	0.714009179397568	negative	negative	no	226.20610958607	-0.0426472274233725	0.769888402814047	228.251896722994	-0.233421153400607	0.295688345358796	257.44653396028	-0.203459220850871	0.675443440935462	207.113845512892	-0.257444977077702	0.358832465694987	0.23768	0.41783	0.55592	0.37565	0.99114	0.38367	no	no	no	yes
ACER2;HiC_scaffold_657	ACER2	HiC_scaffold_657	0.973684210526316	0.670922774777646	0.689055822744609	0.494647279815458	negative	negative	no	40.6536631722204	-0.275078264879155	0.266554507014379	37.0825671840562	0.354051789203441	NA	41.4333928719121	0.511835250374564	0.390478101988402	30.1482850442576	0.21378550232863	0.609684425876285	0.29442	0.89301	0.06154	0.02262	0.80366	0.15372	no	no	no	yes
ACER3;HiC_scaffold_14	ACER3	HiC_scaffold_14	0.526666666666667	1.08169549577987	2.05385220717697	0.0181502093799724	negative	positive	yes	59.9465624060814	0.321483454516477	0.117532956345409	57.3440067305012	0.0472053435548126	NA	57.4535868148024	-0.126183668657489	0.828820006745141	54.2227561690311	0.187074605422491	0.442475758764245	9e-05	0.03761	0.00327	0.00013	0	0.71793	no	yes	no	yes
ACIN1;HiC_scaffold_24	ACIN1	HiC_scaffold_24	1.27987421383648	0.94382441136922	0.737435289472757	0.00286243282823633	positive	negative	yes	1072.52985842479	-0.0205706902058262	0.899790013861753	1015.07799465113	0.121839999210223	0.444964261988675	1090.7720007054	0.139555280683892	0.683937302228769	895.677320253581	0.110539314857502	0.524787320004531	0	0.0301	0	0	0	0	yes	yes	yes	yes
Acly;HiC_scaffold_8	Acly	HiC_scaffold_8	1.21311475409836	1.15066205606804	0.948518721893921	0.913106014656974	positive	positive	no	613.344333196518	0.161034555309572	0.211603309199055	596.827429556726	-0.0410464294921316	0.903544065520382	628.265356565293	-0.125854073049871	0.830337666201558	552.757210638895	0.0258544910354783	0.950189583352936	1	1	0.14639	0.34494	0	0.21513	no	no	no	yes
ACO1;HiC_scaffold_52	ACO1	HiC_scaffold_52	0.836795252225519	0.868881842944531	1.03834461373159	0.878533582726374	negative	negative	no	551.828902216637	-0.500402905909877	0.000362738357171095	572.952752527964	-0.375364995471959	0.143767047382018	716.891091054476	-0.114893816852733	0.82745829813635	484.667192980549	-0.622568253931474	0.00107266079051511	NA	NA	NA	0.84194	0.99277	0.00071	no	NA	no	yes
Aco2;HiC_scaffold_27	Aco2	HiC_scaffold_27	0.947368421052632	1.11077749861712	1.1724873596514	0.650766270515275	negative	positive	no	190.940978340007	-0.0572196460471045	0.818610266541238	194.56122119535	-0.283782193081871	0.18186190184661	221.196789291408	-0.247177353147305	0.474538252162481	177.137516875137	-0.312387730983772	0.190968388926586	NA	NA	NA	0.83567	0.155	0.38925	no	NA	no	yes
ACOT11;HiC_scaffold_46	ACOT11	HiC_scaffold_46	2.55555555555556	2.39656899545163	0.93778786778542	1	positive	positive	no	36.9034334997891	0.882290980224282	0.000210286737676792	34.8115240925595	0.125818497621362	NA	29.9544659983217	-0.420051420710167	0.616326935742219	35.98881056447	0.464889500095772	0.329609142878114	0.00812	0.53468	0.06224	0.22041	0.00011	0.44044	no	no	no	yes
Acox3;HiC_scaffold_58	Acox3	HiC_scaffold_58	0.162650602409639	0.999751364689145	6.14661950142215	3.92097240619294e-08	negative	negative	yes	188.534370692314	-0.436495111813561	0.0441442419277889	192.013132597399	-0.281025674690315	0.405832699520385	234.897395839052	-0.0539113661170281	0.944686814367264	162.78372825412	-0.495827732755195	0.0824226553831265	0.04248	0.02818	0.0328	0	0	0	yes	yes	yes	yes
acp2;HiC_scaffold_56	acp2	HiC_scaffold_56	0.941538461538462	0.807165956915593	0.857284104567215	0.362010070621463	negative	negative	no	240.709333955998	-0.200201701620242	0.295537999813853	237.786044233758	-0.12312682365568	0.636811869524029	273.320114388654	-0.00975378925947284	0.989908790019423	207.180304053491	-0.220107528562437	0.317997158478595	0.2598	0.31413	0.11353	0	0.97382	0.02385	no	no	no	yes
Acp5;HiC_scaffold_1	Acp5	HiC_scaffold_1	0.822281167108753	1.10862551418942	1.34823167370778	0.0436735509711336	negative	positive	yes	478.024841143734	0.618268616059944	0.0039253308177392	435.299062290454	0.374537895751715	0.249573844579161	386.282250136113	0.00684002459443542	0.991504592037975	425.283595691136	0.616384840504081	0.0166088021813626	0.35196	0.43247	0.26002	0.01525	0.24882	0.24927	no	no	no	yes
ACSL1;HiC_scaffold_1	ACSL1	HiC_scaffold_1	1.19178082191781	1.5533975699212	1.30342554717526	0.0790525889582127	positive	positive	no	1220.81208947413	-0.302628942631845	0.545255157950067	1249.76033127581	-0.310556226118089	0.487614121087563	1496.38484507693	-0.144492648705234	0.841544692007898	1089.15378250751	-0.455931897120381	0.264116184685033	0.59491	0.06878	0.05127	0	0	0	no	no	yes	yes
ACSL4;HiC_scaffold_6	ACSL4	HiC_scaffold_6	1.19148936170213	1.27492032078985	1.07002241209148	0.862175690495955	positive	positive	no	266.171077542178	0.155094133796699	0.442192988903039	273.186070412454	-0.324383704363461	0.13051045267873	299.239202676305	-0.405115729285104	0.207490732614568	258.711889748017	-0.258190385190824	0.30040491493022	NA	NA	NA	0.72663	0.01321	1	no	NA	no	yes
ACSL6;HiC_scaffold_29	ACSL6	HiC_scaffold_29	1.37623762376238	1.37350045749132	0.998011123788659	1	positive	positive	no	406.328670110854	0.479216305127284	3.48329421915467e-05	393.590935396614	-0.0175536572202941	0.961048637302573	384.164025728109	-0.294596483867101	0.302100746964028	384.492169139977	0.176793418678659	0.346397414249528	0.00022	0	0	0.05053	0.64296	0.15418	no	yes	no	yes
Acss1;HiC_scaffold_7	Acss1	HiC_scaffold_7	0.76	0.893514050918662	1.17567638278771	0.41147646131113	negative	negative	no	148.426962421454	-0.0963165383810443	0.686070806886079	146.509802337096	-0.122811280890142	0.685927002453235	164.6087765498	-0.065372510553144	0.921516179164226	130.254235635708	-0.169156840573561	0.58714618413512	0.459	0.14244	0	0.0483	0.55091	0.0741	no	no	no	yes
ACSS2;HiC_scaffold_46	ACSS2	HiC_scaffold_46	1.33852140077821	0.852087866674344	0.636588900393332	0.00528326832156639	positive	negative	yes	393.747553024038	-0.367897871834471	0.000909962327152808	402.433122923685	-0.29793089156962	0.137936975623451	487.154580724015	-0.102951688938057	0.805623716323797	346.201906187055	-0.47708147513805	0.00304852895818891	0.07508	0	0.00276	0.22952	1e-05	0.70911	no	no	no	yes
actbb;HiC_scaffold_1	actbb	HiC_scaffold_1	0.905288082083662	1.20526481135617	1.33136051960616	0.000299352517815609	negative	positive	yes	1804.52092667389	-0.00223938346508423	0.991480811344923	1737.93689909955	0.0175620250910059	0.961978063054854	1882.67503780113	0.0240143521215612	0.976874716038476	1553.85821894742	0.0141782177660674	0.971864597706444	0	0.01116	0.07986	0.292	0.00052	0.889	no	no	no	yes
Actn4;HiC_scaffold_37	Actn4	HiC_scaffold_37	1.01082055906222	0.99476605649916	0.984117356518794	0.872394807693695	positive	negative	no	1791.21668993863	0.0457067111069689	0.794569457957812	1664.70896524572	0.237504531811074	0.200470304956397	1736.94433378658	0.217923081996029	0.572112925407217	1474.7584845972	0.255646222022985	0.217901021688577	0.16242	1	0.01183	0.15634	0.0747	0.29425	no	no	no	yes
actr3;HiC_scaffold_52	actr3	HiC_scaffold_52	0.947749612002069	1.06597777744782	1.12474620295122	0.0601713706901666	negative	positive	no	3387.55450686017	0.259921147473802	0.033656669433675	3187.16914132098	0.158993425839919	0.377978963219879	3191.92170903085	0.0152523171150689	0.97788595551954	2960.31199041437	0.266571202164613	0.0125657770307308	0	0	0	0.05048	0.32692	0.67331	no	yes	no	yes
actr8;HiC_scaffold_18	actr8	HiC_scaffold_18	1.46464646464646	1.0034326070518	0.685102262745711	0.191589949132657	positive	positive	no	113.669370442883	-0.158191870869894	0.335902159557476	116.05348313323	-0.285471407799119	0.204423571268246	134.820737001744	-0.199604879712727	0.679963941241358	103.807532614592	-0.363652404460649	0.149021111562643	0	1	0	0.49901	0.00359	0.01581	no	no	no	yes
ACVR2B;HiC_scaffold_37	ACVR2B	HiC_scaffold_37	0.821428571428571	0.805172759222667	0.980210315575421	0.92011291862697	negative	negative	no	320.999515793177	-0.0096246832633311	0.972500646165192	310.451398091496	-0.00685355238477827	0.986254558286843	337.794934133754	0.00508771961034581	0.995407991439391	277.662403832514	-0.0133656873253493	0.975592029999467	0.01226	0	3e-05	0.12694	0.02133	0.08585	no	yes	no	yes
acy3.2;HiC_scaffold_1	acy3.2	HiC_scaffold_1	5.76470588235294	1.87723754734593	0.325643248008987	0.0206032071382717	positive	positive	yes	104.546755750573	0.613140571963274	0.0153085639226316	103.067991521415	-0.118804533235218	0.819974003189012	98.9262986756477	-0.485676969437228	0.481402358448977	103.704291442017	0.125260225129079	0.777171003520249	NA	NA	NA	0	0.00042	0.00299	NA	NA	yes	yes
ACYP1;HiC_scaffold_9	ACYP1	HiC_scaffold_9	0.4	1.0783919549107	2.69597988727675	0.16777281052525	negative	positive	no	33.7249191323476	0.182886747191376	0.654244067708494	30.9319223985865	0.323042661203071	NA	30.8673602080404	0.226507591180012	0.800658460205817	27.9974467421257	0.403622236331485	0.214535235633745	NA	NA	NA	0.03046	0.20946	0.30281	no	NA	no	yes
adal;HiC_scaffold_57	adal	HiC_scaffold_57	1.12820512820513	0.872480701632267	0.773335167355873	0.665497167421275	positive	negative	no	52.0261073138092	0.0353314027841096	0.907725965882084	50.7306040565565	-0.0403041074587766	NA	55.183327510718	-0.0529188333110575	0.928885543497461	45.7971721627859	-0.0300425433771088	0.941534234617847	1	0.03156	0.00036	0.54686	0.03403	0.00083	no	no	no	yes
ADAM12;HiC_scaffold_6562	ADAM12	HiC_scaffold_6562	0.387096774193548	0.994756895934006	2.56978864782951	0.165854418961604	negative	negative	no	79.686427711486	-0.0840777936778775	0.688908575366802	79.1467430465687	-0.155148982451171	0.547985476085456	89.078213337148	-0.105699595042501	0.847575123458379	70.7603648691186	-0.19573268569065	0.519826456867361	NA	NA	NA	0.04884	1	0.01246	no	NA	no	yes
adam22;HiC_scaffold_53	adam22	HiC_scaffold_53	1.48717948717949	0.879825522759028	0.591606817027622	0.199239196069041	positive	negative	no	197.338861435433	0.0437394837899691	0.882580660807132	184.696484444538	0.192571646447499	0.495639147865333	194.083981158347	0.174917108750614	0.771384925475761	163.998031433189	0.210554924468815	0.439666848135119	0.7753	0.04325	1	0.18021	0.25938	0	no	no	no	yes
Adamts1;HiC_scaffold_56	Adamts1	HiC_scaffold_56	0.978125	1.18419332165004	1.21067687836426	0.205876544300893	negative	positive	no	576.902680902923	0.392355130237227	0.24190448593915	520.350662552622	0.443430681096126	0.371498290852118	485.021113232847	0.220686684801756	0.839297731849711	486.011623731752	0.602494760108861	0.220721331910168	NA	NA	NA	0.06533	0.53359	0.2256	no	NA	no	yes
ADAMTSL5;HiC_scaffold_5	ADAMTSL5	HiC_scaffold_5	0.77037037037037	0.720394156081093	0.935127029528341	0.802220727029131	negative	negative	no	174.998101942691	-0.0633220021720667	0.821082905859704	161.280602357653	0.288869882494256	0.247507917994843	171.769829241151	0.331187515015878	0.459075163527096	138.953014945601	0.256903780721025	0.299363841384026	0.00015	0	0	0.18079	0.92841	0.54987	no	yes	no	yes
ADAP1;HiC_scaffold_1	ADAP1	HiC_scaffold_1	1.07876712328767	1.00940645628319	0.935703762649817	0.698154519059037	positive	positive	no	458.4566045739	0.19138459270384	0.267211181546903	418.002612693622	0.364826868973722	0.0467544207078355	414.616326253385	0.263290693782055	0.462584070124408	377.425495222076	0.444904379470943	0.000718595162930126	0.80256	0.48674	0.38167	0	0.7416	0.25517	no	no	no	yes
Adar;HiC_scaffold_53	Adar	HiC_scaffold_53	1.16447368421053	1.25127687140697	1.07454285002181	0.743917682483841	positive	positive	no	182.460794555357	-0.0639444048800391	0.818531283165201	178.461957106082	-0.0648662482976266	0.844691282613534	198.044486985224	-0.0242644999517006	0.969622554871924	158.875194947194	-0.097498853788576	0.786556353711213	NA	NA	NA	0.20949	0.31475	0.07332	no	NA	no	yes
Adarb1;HiC_scaffold_52	Adarb1	HiC_scaffold_52	0.75974025974026	1.01667056290653	1.33818176656073	0.249093295255371	negative	positive	no	237.211048559998	-0.0140875834291079	0.941784769618528	231.670989416338	-0.0614748917843877	0.757483961208651	254.213402353529	-0.0480359333749839	0.91571768856321	207.952164273162	-0.0699792092963945	0.729253083735631	0.88916	0.00238	0.73263	0.13831	0.00378	0.95524	no	no	no	yes
Adck2;HiC_scaffold_4	Adck2	HiC_scaffold_4	1.43478260869565	0.987143560273022	0.688009148069076	0.357585037302889	positive	negative	no	73.3558190316971	-0.0325578333205916	0.894461260916003	75.1204426982461	-0.294606352698266	0.212040663099578	85.5383422329032	-0.272341988892991	0.56296827962899	68.6662904753769	-0.318667866805617	0.276612422013911	NA	NA	NA	0.24907	0.48941	0.82261	no	NA	no	yes
ADD3;HiC_scaffold_43	ADD3	HiC_scaffold_43	1.13953488372093	0.989496479884676	0.868333645613083	0.71270714320794	positive	negative	no	295.261873540874	-0.114943139313676	0.415656099358998	290.41134846823	-0.0972947737557334	0.551196143384306	326.846735926565	-0.0313520832501721	0.929531293086209	256.861267500294	-0.153381031871635	0.343328427202414	NA	NA	NA	0.64271	0.7854	0.27094	no	NA	no	yes
adgra3;HiC_scaffold_24	adgra3	HiC_scaffold_24	0.896656534954407	0.933326529868978	1.04089636720981	0.810732915902036	negative	negative	no	323.484239721583	-0.0875427653537753	0.507759823806977	312.915593901876	-0.00697930824833584	0.977695285047455	346.657487914286	0.0458973345522542	0.914077067269759	275.52886136838	-0.0498234510791418	0.845876443588795	0.86903	0	0.00535	0.12225	0.92206	0.25676	no	no	no	yes
